payment_id,customer_id,staff_id,rental_id,amount,payment_date
538,593,1,7313,2.99,2005-07-27 07:49:37
539,311,1,7174,3.99,2005-08-04 19:41:37
540,455,1,15206,4.99,2005-07-13 06:38:37
541,3,2,14687,9.99,2005-08-27 09:54:37
542,596,2,10206,2.99,2005-07-11 02:12:37
543,338,1,10153,8.99,2005-06-01 17:54:37
544,401,1,6348,6.99,2005-06-21 22:06:37
545,414,1,4589,6.99,2005-08-05 17:29:37
546,291,2,5337,7.99,2005-09-12 10:01:37
547,460,2,1953,2.99,2005-08-26 22:41:37
548,457,1,9356,3.99,2005-07-28 04:50:37
549,423,2,5554,5.99,2005-07-28 05:48:37
550,96,1,9862,7.99,2005-07-12 04:34:37
551,568,1,2345,1.99,2005-07-07 09:24:37
552,122,1,6440,4.99,2005-09-14 21:25:37
553,51,2,4144,0.99,2005-07-21 03:16:37
554,13,2,3249,3.99,2005-06-11 17:06:37
555,277,2,6815,3.99,2005-08-25 14:18:37
556,9,1,3113,1.99,2005-09-06 22:00:37
557,148,2,1492,5.99,2005-07-09 19:34:37
558,388,1,11339,9.99,2005-06-03 19:25:37
559,188,2,12324,2.99,2005-08-12 19:14:37
560,460,2,1099,1.99,2005-06-30 13:34:37
561,160,1,14494,6.99,2005-06-19 18:16:37
562,25,1,12630,7.99,2005-09-05 00:18:37
563,91,2,7459,6.99,2005-09-02 09:12:37
564,296,1,15552,2.99,2005-06-12 05:58:37
565,580,1,7017,0.99,2005-06-25 11:52:37
566,175,2,4984,8.99,2005-05-27 14:46:37
567,500,2,6995,8.99,2005-08-26 10:06:37
568,155,2,7494,4.99,2005-06-21 20:16:37
569,383,2,6449,0.99,2005-07-26 18:34:37
570,51,1,11159,5.99,2005-07-27 22:21:37
571,548,1,13341,8.99,2005-08-21 22:09:37
572,267,2,6365,3.99,2005-09-03 08:12:37
573,253,2,9579,0.99,2005-08-10 02:09:37
574,521,2,12631,4.99,2005-09-05 16:14:37
575,379,2,3523,2.99,2005-07-25 05:50:37
576,270,2,10841,4.99,2005-09-15 13:41:37
577,240,1,11129,6.99,2005-07-16 20:09:37
578,228,1,9005,8.99,2005-09-01 15:32:37
579,148,1,4841,8.99,2005-06-22 09:18:37
580,475,1,2346,3.99,2005-06-06 20:28:37
581,201,2,8562,6.99,2005-07-23 22:58:37
582,542,1,12997,4.99,2005-09-02 13:45:37
583,385,2,5489,6.99,2005-07-30 18:42:37
584,355,1,9902,7.99,2005-06-18 21:06:37
585,497,2,5732,3.99,2005-09-23 03:32:37
586,107,1,3138,3.99,2005-08-24 00:50:37
587,570,1,7288,3.99,2005-09-02 00:39:37
588,311,2,10562,5.99,2005-06-03 06:14:37
589,328,2,15824,2.99,2005-06-04 07:34:37
590,328,1,1535,8.99,2005-07-11 15:57:37
591,378,1,5565,8.99,2005-08-21 08:08:37
592,529,1,5038,3.99,2005-08-31 21:48:37
593,446,2,12445,9.99,2005-09-13 19:07:37
594,67,1,562,6.99,2005-08-19 17:54:37
595,24,1,8975,4.99,2005-07-07 04:23:37
596,394,1,11933,3.99,2005-09-11 14:09:37
597,452,2,14660,2.99,2005-07-13 06:18:37
598,452,1,14519,4.99,2005-09-12 08:01:37
599,562,1,2323,0.99,2005-08-04 17:20:37
600,482,2,15192,4.99,2005-08-26 21:35:37
601,233,1,9413,0.99,2005-06-18 10:51:37
602,322,1,6432,3.99,2005-07-25 01:47:37
603,24,2,15452,4.99,2005-09-04 20:13:37
604,599,2,5427,3.99,2005-09-07 07:26:37
605,550,2,12839,6.99,2005-07-06 04:51:37
606,173,1,7239,7.99,2005-09-07 14:54:37
607,115,2,11156,0.99,2005-08-10 01:15:37
608,61,2,217,9.99,2005-05-31 19:53:37
609,260,1,11315,3.99,2005-06-11 21:07:37
610,93,2,10872,1.99,2005-09-10 10:15:37
611,202,2,11900,9.99,2005-06-18 19:18:37
612,513,2,3511,2.99,2005-06-25 16:19:37
613,589,2,11457,2.99,2005-07-07 11:21:37
614,42,2,6034,7.99,2005-08-25 05:32:37
615,86,1,15037,7.99,2005-08-10 12:15:37
616,283,1,15063,8.99,2005-05-31 01:04:37
617,363,1,1594,8.99,2005-06-22 06:40:37
618,488,2,13870,5.99,2005-09-16 08:45:37
619,459,1,4076,4.99,2005-07-30 06:12:37
620,375,1,7733,6.99,2005-06-14 13:00:37
621,309,2,7143,3.99,2005-07-12 17:57:37
622,156,1,13568,5.99,2005-09-21 07:49:37
623,33,1,3492,7.99,2005-06-08 23:12:37
624,543,2,6323,5.99,2005-08-31 08:28:37
625,123,2,4160,0.99,2005-08-24 02:47:37
626,113,1,3624,5.99,2005-08-08 07:00:37
627,54,1,14822,5.99,2005-09-11 21:04:37
628,126,1,14775,0.99,2005-08-01 07:06:37
629,55,1,12854,5.99,2005-07-13 22:33:37
630,395,2,7567,2.99,2005-06-18 12:21:37
631,392,2,2585,5.99,2005-08-17 16:19:37
632,166,1,15158,8.99,2005-07-22 21:29:37
633,212,1,155,1.99,2005-09-06 03:35:37
634,221,1,15175,2.99,2005-07-02 21:55:37
635,493,1,5307,7.99,2005-07-07 04:03:37
636,164,2,8741,8.99,2005-08-07 06:18:37
637,348,2,11179,9.99,2005-06-03 12:48:37
638,149,1,599,3.99,2005-07-06 05:47:37
639,340,1,4760,3.99,2005-08-23 20:57:37
640,11,2,3099,1.99,2005-08-18 21:34:37
641,347,1,5338,2.99,2005-09-10 18:17:37
642,341,1,4455,2.99,2005-07-11 14:04:37
643,594,1,5699,0.99,2005-09-15 18:12:37
644,327,1,7736,8.99,2005-07-12 20:03:37
645,146,2,12797,3.99,2005-08-07 17:10:37
646,598,2,1596,4.99,2005-07-22 23:29:37
647,579,1,2176,3.99,2005-06-27 08:31:37
648,193,2,1897,7.99,2005-06-14 20:32:37
649,130,2,6286,4.99,2005-09-13 16:49:37
650,447,1,13968,7.99,2005-09-11 09:29:37
651,353,1,9176,4.99,2005-08-27 04:04:37
652,138,1,8074,1.99,2005-07-23 00:25:37
653,399,2,9723,4.99,2005-09-05 03:16:37
654,512,2,15161,5.99,2005-06-28 03:43:37
655,323,1,9297,3.99,2005-09-20 12:13:37
656,349,2,5006,3.99,2005-08-13 22:29:37
657,302,2,5728,4.99,2005-08-16 20:34:37
658,480,1,5259,0.99,2005-06-26 17:14:37
659,329,2,14344,4.99,2005-05-29 20:11:37
660,49,2,12377,5.99,2005-07-24 15:35:37
661,80,1,792,1.99,2005-06-16 06:51:37
662,491,2,1850,5.99,2005-06-26 15:14:37
663,1,1,5149,7.99,2005-09-02 10:32:37
664,551,1,14423,6.99,2005-06-05 18:55:37
665,578,2,15087,1.99,2005-06-20 11:10:37
666,582,1,13863,0.99,2005-07-14 21:13:37
667,24,2,14695,7.99,2005-06-21 09:34:37
668,403,1,12805,6.99,2005-06-17 12:42:37
669,525,1,8788,0.99,2005-07-24 10:21:37
670,2,1,6320,0.99,2005-06-11 12:31:37
671,583,1,9888,4.99,2005-08-07 19:22:37
672,383,2,13961,8.99,2005-07-05 19:47:37
673,81,1,8198,0.99,2005-09-16 21:35:37
674,77,1,138,9.99,2005-07-20 07:32:37
675,362,2,11384,0.99,2005-09-08 13:11:37
676,596,1,4447,5.99,2005-08-23 19:44:37
677,101,2,3197,1.99,2005-08-04 01:22:37
678,20,2,546,1.99,2005-08-08 10:20:37
679,85,2,7640,1.99,2005-07-17 07:32:37
680,277,1,13002,4.99,2005-06-30 01:38:37
681,576,1,7073,2.99,2005-06-09 08:27:37
682,383,2,12446,8.99,2005-07-01 16:04:37
683,383,2,14021,2.99,2005-06-09 08:21:37
684,344,2,6815,3.99,2005-07-23 16:12:37
685,310,1,10997,2.99,2005-09-20 04:34:37
686,389,2,15957,4.99,2005-06-04 09:00:37
687,479,2,4567,1.99,2005-08-14 23:19:37
688,291,2,3205,1.99,2005-08-22 17:53:37
689,260,1,14284,6.99,2005-08-12 17:37:37
690,252,1,9223,3.99,2005-07-17 23:29:37
691,50,2,12319,0.99,2005-09-19 20:16:37
692,61,1,3122,8.99,2005-08-23 08:31:37
693,271,1,1956,2.99,2005-07-17 03:42:37
694,346,1,13896,4.99,2005-08-09 20:52:37
695,366,2,12419,2.99,2005-09-19 06:54:37
696,35,1,2182,7.99,2005-09-16 01:49:37
697,525,2,13083,9.99,2005-07-08 14:28:37
698,363,1,1864,0.99,2005-09-01 06:00:37
699,465,2,9898,3.99,2005-09-19 20:59:37
700,258,1,9369,7.99,2005-06-01 02:53:37
701,33,2,7339,5.99,2005-06-04 09:12:37
702,245,1,8052,2.99,2005-06-29 20:30:37
703,154,2,3617,1.99,2005-06-02 08:46:37
704,318,2,6928,9.99,2005-06-20 07:56:37
705,165,1,2378,3.99,2005-07-20 01:03:37
706,280,2,8115,7.99,2005-09-10 06:51:37
707,510,1,1265,6.99,2005-09-21 22:40:37
708,457,1,9929,9.99,2005-08-21 14:01:37
709,280,1,8566,8.99,2005-05-30 17:38:37
710,491,1,15123,8.99,2005-09-03 22:17:37
711,599,2,6645,1.99,2005-06-06 09:10:37
712,242,1,4573,2.99,2005-07-07 18:00:37
713,523,2,5194,7.99,2005-07-19 11:30:37
714,380,2,14065,8.99,2005-07-30 16:31:37
715,457,1,13682,1.99,2005-05-28 21:15:37
716,383,1,13237,6.99,2005-06-18 07:33:37
717,403,1,10208,6.99,2005-09-21 02:26:37
718,494,2,1575,3.99,2005-07-16 05:51:37
719,448,2,5163,5.99,2005-08-16 03:08:37
720,130,1,1202,3.99,2005-09-10 04:44:37
721,195,1,1494,2.99,2005-06-17 10:27:37
722,434,1,2595,5.99,2005-08-07 14:26:37
723,310,2,12400,6.99,2005-08-04 21:23:37
724,400,2,1478,5.99,2005-06-17 21:57:37
725,490,2,5760,0.99,2005-09-08 04:59:37
726,72,1,1860,2.99,2005-09-05 20:31:37
727,179,1,15720,0.99,2005-08-01 04:11:37
728,406,1,11603,2.99,2005-07-06 20:09:37
729,597,1,11978,9.99,2005-07-27 00:24:37
730,407,2,7562,7.99,2005-07-09 21:53:37
731,449,2,5764,7.99,2005-09-22 07:52:37
732,206,1,7141,6.99,2005-08-20 05:38:37
733,156,2,12816,5.99,2005-07-09 07:37:37
734,3,1,4145,3.99,2005-09-11 14:07:37
735,215,2,5288,1.99,2005-06-26 19:25:37
736,387,1,8896,3.99,2005-07-21 18:09:37
737,533,1,5617,8.99,2005-08-24 05:55:37
738,100,2,3541,0.99,2005-08-05 18:14:37
739,173,1,6502,0.99,2005-08-24 06:29:37
740,362,1,7186,4.99,2005-07-19 17:06:37
741,163,1,2563,8.99,2005-07-31 22:36:37
742,41,2,8564,1.99,2005-07-06 15:41:37
743,501,1,2939,6.99,2005-05-28 15:51:37
744,158,1,4337,7.99,2005-07-29 02:47:37
745,112,2,5690,2.99,2005-08-01 07:23:37
746,257,1,1806,0.99,2005-08-30 02:43:37
747,116,2,15009,3.99,2005-07-31 07:16:37
748,4,1,12442,4.99,2005-05-28 17:30:37
749,58,2,2618,0.99,2005-08-31 07:22:37
750,4,1,13832,7.99,2005-07-11 18:54:37
751,29,1,10111,2.99,2005-07-30 14:34:37
752,167,1,5335,9.99,2005-09-07 23:40:37
753,382,2,13909,5.99,2005-07-31 08:49:37
754,103,2,380,9.99,2005-08-29 19:41:37
755,415,1,9655,1.99,2005-07-24 20:27:37
756,117,1,3143,4.99,2005-06-09 10:19:37
757,333,2,559,9.99,2005-07-02 03:52:37
758,360,2,4281,8.99,2005-07-13 13:22:37
759,73,2,3780,7.99,2005-08-30 09:05:37
760,157,2,13215,3.99,2005-06-13 16:56:37
761,260,2,833,4.99,2005-09-17 00:07:37
762,72,2,944,4.99,2005-08-10 06:35:37
763,47,1,5043,0.99,2005-06-28 12:34:37
764,323,2,11613,3.99,2005-05-31 16:47:37
765,60,1,9054,1.99,2005-07-23 09:39:37
766,195,1,6679,4.99,2005-07-31 17:30:37
767,370,1,4257,1.99,2005-06-01 22:40:37
768,238,2,4495,8.99,2005-06-10 20:23:37
769,426,1,1755,8.99,2005-06-28 18:31:37
770,466,1,5319,1.99,2005-09-11 10:15:37
771,72,2,10091,7.99,2005-09-01 13:25:37
772,470,1,2497,9.99,2005-08-22 14:12:37
773,421,1,4539,3.99,2005-07-31 18:06:37
774,532,1,9137,2.99,2005-09-16 11:20:37
775,409,2,155,1.99,2005-08-01 21:46:37
776,367,2,2363,3.99,2005-07-01 11:25:37
777,521,2,14483,5.99,2005-06-19 18:34:37
778,126,1,13030,3.99,2005-08-12 14:43:37
779,355,1,7207,8.99,2005-06-04 12:36:37
780,315,1,13115,1.99,2005-08-15 21:35:37
781,380,1,413,2.99,2005-06-30 03:31:37
782,212,2,11745,7.99,2005-08-14 05:58:37
783,531,1,13381,9.99,2005-06-28 12:31:37
784,355,2,6899,2.99,2005-09-11 06:50:37
785,484,1,5965,5.99,2005-09-10 11:04:37
786,547,2,1342,3.99,2005-07-18 16:44:37
787,236,2,2647,4.99,2005-07-03 03:08:37
788,569,2,4191,3.99,2005-07-10 12:32:37
789,263,2,663,4.99,2005-09-07 04:02:37
790,349,1,3017,7.99,2005-08-28 09:28:37
791,247,2,8864,8.99,2005-09-03 05:41:37
792,588,1,12770,5.99,2005-06-18 04:21:37
793,61,1,2279,5.99,2005-09-12 23:58:37
794,115,1,15327,5.99,2005-07-30 04:18:37
795,214,2,10180,5.99,2005-08-22 04:02:37
796,140,2,8935,5.99,2005-06-29 07:57:37
797,199,1,13272,6.99,2005-09-20 03:58:37
798,150,1,4537,8.99,2005-07-07 22:43:37
799,425,2,3868,2.99,2005-06-04 21:07:37
800,173,1,615,4.99,2005-05-29 19:22:37
801,241,2,15101,6.99,2005-08-16 12:21:37
802,478,1,14919,5.99,2005-05-25 18:36:37
803,558,1,10818,3.99,2005-06-14 19:01:37
804,67,1,4425,1.99,2005-07-19 06:32:37
805,51,2,3236,9.99,2005-07-09 02:20:37
806,277,1,3803,6.99,2005-07-21 20:24:37
807,281,1,11343,0.99,2005-05-31 23:51:37
808,486,1,1384,8.99,2005-05-25 19:47:37
809,162,2,6868,2.99,2005-06-17 07:12:37
810,204,2,10384,6.99,2005-08-20 17:58:37
811,7,1,11412,6.99,2005-09-18 02:08:37
812,3,2,1858,3.99,2005-07-03 03:46:37
813,255,1,992,3.99,2005-06-27 00:41:37
814,406,2,6816,2.99,2005-07-29 15:37:37
815,350,1,7068,3.99,2005-06-26 09:17:37
816,556,1,2807,0.99,2005-08-22 02:45:37
817,58,1,13516,8.99,2005-06-09 22:24:37
818,368,2,4549,4.99,2005-08-17 17:50:37
819,377,1,6425,4.99,2005-07-14 23:55:37
820,305,2,981,0.99,2005-08-29 22:59:37
821,444,2,4979,5.99,2005-09-13 10:04:37
822,298,2,6760,4.99,2005-08-24 17:28:37
823,285,1,14167,5.99,2005-08-06 22:47:37
824,54,2,10197,3.99,2005-06-11 08:05:37
825,382,2,13050,3.99,2005-09-18 21:22:37
826,419,2,14703,7.99,2005-07-07 05:37:37
827,422,2,27,6.99,2005-06-29 21:32:37
828,311,1,8028,1.99,2005-05-26 16:09:37
829,68,2,3572,7.99,2005-06-05 11:21:37
830,480,2,1259,7.99,2005-08-29 14:16:37
831,111,2,12293,2.99,2005-08-19 15:53:37
832,477,2,10552,8.99,2005-07-12 00:37:37
833,362,1,2295,9.99,2005-06-20 17:05:37
834,179,2,250,2.99,2005-08-25 18:24:37
835,223,2,13828,4.99,2005-07-06 17:50:37
836,127,2,14975,2.99,2005-05-29 17:49:37
837,25,2,15033,6.99,2005-07-18 04:41:37
838,177,2,13472,5.99,2005-09-08 16:23:37
839,164,2,15869,9.99,2005-09-10 22:55:37
840,426,2,5479,0.99,2005-06-30 05:53:37
841,347,1,10543,1.99,2005-09-17 17:45:37
842,78,1,9230,3.99,2005-07-29 03:34:37
843,592,1,14653,4.99,2005-06-02 22:26:37
844,590,2,5608,1.99,2005-08-29 08:49:37
845,461,2,10498,1.99,2005-09-18 07:12:37
846,435,1,6425,9.99,2005-09-14 02:38:37
847,403,1,10029,3.99,2005-08-26 20:13:37
848,464,1,9021,2.99,2005-07-04 22:05:37
849,159,1,717,1.99,2005-07-10 09:51:37
850,290,2,2872,5.99,2005-09-10 19:45:37
851,503,2,8846,1.99,2005-09-02 06:48:37
852,318,2,12438,0.99,2005-07-30 02:29:37
853,101,1,14745,6.99,2005-07-06 13:57:37
854,525,1,12154,5.99,2005-08-18 05:41:37
855,296,1,12652,8.99,2005-09-21 23:26:37
856,549,1,1238,5.99,2005-08-12 18:14:37
857,350,1,2529,8.99,2005-07-02 19:48:37
858,497,1,15295,5.99,2005-06-23 07:27:37
859,95,2,9699,1.99,2005-05-26 13:32:37
860,167,2,2111,5.99,2005-06-11 12:45:37
861,49,2,1728,6.99,2005-09-04 04:47:37
862,52,2,11423,3.99,2005-07-15 08:09:37
863,112,2,5345,7.99,2005-08-13 11:15:37
864,131,1,6299,6.99,2005-06-14 03:48:37
865,170,1,4421,1.99,2005-06-30 13:14:37
866,251,2,13620,4.99,2005-06-04 03:34:37
867,117,2,11890,5.99,2005-06-24 19:35:37
868,91,2,12955,4.99,2005-06-05 23:21:37
869,222,2,785,6.99,2005-05-29 11:18:37
870,344,1,3313,1.99,2005-08-31 09:16:37
871,593,1,5571,5.99,2005-06-30 03:31:37
872,348,2,896,9.99,2005-07-03 16:37:37
873,137,1,11014,2.99,2005-08-02 08:32:37
874,79,2,11647,0.99,2005-08-15 18:07:37
875,274,2,7617,4.99,2005-07-19 18:39:37
876,189,1,14503,7.99,2005-08-31 08:17:37
877,39,2,12262,7.99,2005-08-27 03:50:37
878,581,2,14522,2.99,2005-05-29 05:21:37
879,410,2,8592,6.99,2005-07-14 20:37:37
880,71,2,7569,8.99,2005-09-10 11:24:37
881,5,2,6679,7.99,2005-05-30 17:34:37
882,484,2,5506,9.99,2005-08-05 17:59:37
883,9,2,3213,4.99,2005-08-06 19:07:37
884,503,1,2955,3.99,2005-07-17 03:26:37
885,247,1,13452,8.99,2005-08-17 22:27:37
886,442,1,7648,9.99,2005-07-20 07:22:37
887,396,1,11227,8.99,2005-06-10 02:36:37
888,7,1,7087,2.99,2005-08-13 17:40:37
889,249,1,6042,6.99,2005-08-04 13:53:37
890,401,2,402,8.99,2005-09-03 23:46:37
891,49,2,6966,1.99,2005-07-26 05:40:37
892,106,1,9013,3.99,2005-05-29 07:54:37
893,13,1,9671,0.99,2005-06-13 05:49:37
894,154,1,6194,8.99,2005-08-14 23:29:37
895,412,2,14952,2.99,2005-06-08 07:25:37
896,329,1,2218,1.99,2005-07-29 10:44:37
897,448,2,4745,5.99,2005-06-28 11:08:37
898,65,1,13764,6.99,2005-08-23 10:19:37
899,374,1,4490,8.99,2005-06-26 15:59:37
900,486,2,324,9.99,2005-05-27 22:58:37
901,234,1,14085,6.99,2005-08-30 14:00:37
902,171,1,4818,3.99,2005-07-23 20:04:37
903,152,1,9581,3.99,2005-09-07 14:25:37
904,575,2,5124,2.99,2005-08-30 05:26:37
905,111,1,10349,2.99,2005-07-27 16:13:37
906,574,2,1169,9.99,2005-09-07 18:50:37
907,574,2,7075,7.99,2005-09-05 09:03:37
908,333,1,8776,1.99,2005-07-08 00:55:37
909,364,2,5737,0.99,2005-07-05 00:36:37
910,489,2,2263,9.99,2005-06-15 07:47:37
911,57,2,7052,0.99,2005-08-29 01:30:37
912,527,2,7687,9.99,2005-09-03 21:07:37
913,511,1,1721,1.99,2005-08-08 17:51:37
914,253,2,14967,5.99,2005-08-22 16:38:37
915,195,1,13132,6.99,2005-05-30 17:57:37
916,539,1,2353,5.99,2005-09-18 22:13:37
917,408,2,743,4.99,2005-06-17 23:27:37
918,334,1,12864,5.99,2005-08-03 10:10:37
919,485,2,7514,0.99,2005-07-07 08:03:37
920,347,2,4423,7.99,2005-06-08 16:27:37
921,594,2,9475,6.99,2005-09-07 02:14:37
922,502,2,634,5.99,2005-08-25 16:16:37
923,160,1,2223,4.99,2005-07-03 05:35:37
924,360,2,8389,6.99,2005-08-01 15:36:37
925,131,2,11249,0.99,2005-06-30 12:03:37
926,44,1,14055,7.99,2005-07-03 10:28:37
927,372,1,7946,5.99,2005-08-16 05:48:37
928,386,1,5081,7.99,2005-07-10 07:53:37
929,170,1,814,2.99,2005-07-19 03:07:37
930,70,1,7706,4.99,2005-06-14 15:41:37
931,483,1,12288,0.99,2005-09-05 14:28:37
932,150,1,519,8.99,2005-07-11 06:04:37
933,380,1,4400,9.99,2005-06-11 16:17:37
934,87,2,6722,8.99,2005-06-29 20:00:37
935,55,1,1898,5.99,2005-08-04 14:20:37
936,524,2,12808,5.99,2005-08-23 20:31:37
937,24,1,6419,0.99,2005-09-04 12:58:37
938,572,1,8629,0.99,2005-05-27 21:09:37
939,262,1,2126,5.99,2005-08-25 22:39:37
940,8,2,6186,7.99,2005-08-15 05:15:37
941,500,1,6499,3.99,2005-08-26 05:36:37
942,484,1,12867,4.99,2005-07-01 11:38:37
943,485,2,7678,5.99,2005-08-19 15:56:37
944,123,2,15307,9.99,2005-09-15 07:31:37
945,63,1,4292,1.99,2005-07-02 04:37:37
946,438,1,10093,2.99,2005-08-11 01:07:37
947,197,1,2008,4.99,2005-07-19 11:42:37
948,200,2,3773,9.99,2005-07-31 19:07:37
949,486,1,6684,8.99,2005-09-09 13:12:37
950,3,2,4184,9.99,2005-06-30 11:34:37
951,269,2,4932,0.99,2005-08-08 07:22:37
952,201,2,8429,4.99,2005-09-06 07:16:37
953,65,1,3657,7.99,2005-07-12 23:25:37
954,409,1,6752,7.99,2005-07-23 09:49:37
955,477,2,7348,1.99,2005-05-25 14:23:37
956,35,2,14103,9.99,2005-07-27 05:58:37
957,373,2,5733,0.99,2005-06-25 10:23:37
958,301,1,3971,8.99,2005-07-27 15:15:37
959,382,2,5044,1.99,2005-09-09 01:02:37
960,578,1,5156,8.99,2005-08-18 08:33:37
961,63,1,13011,8.99,2005-08-22 21:33:37
962,193,1,11649,2.99,2005-09-22 21:47:37
963,499,1,4177,4.99,2005-09-18 13:55:37
964,25,2,12891,6.99,2005-06-19 10:09:37
965,494,1,3015,5.99,2005-05-31 07:53:37
966,410,1,139,7.99,2005-08-20 03:48:37
967,494,2,14553,8.99,2005-06-09 16:37:37
968,514,1,5861,7.99,2005-08-26 02:33:37
969,470,1,4045,5.99,2005-07-25 20:59:37
970,17,2,10846,9.99,2005-08-04 08:38:37
971,464,1,11082,2.99,2005-07-14 13:43:37
972,585,2,12079,0.99,2005-08-17 00:28:37
973,585,2,13170,2.99,2005-06-20 20:23:37
974,258,2,4082,2.99,2005-07-01 07:17:37
975,31,1,14963,5.99,2005-07-07 10:34:37
976,485,2,7707,3.99,2005-07-28 08:18:37
977,67,1,7359,8.99,2005-09-08 23:33:37
978,429,2,10728,3.99,2005-08-01 16:50:37
979,297,1,775,1.99,2005-06-28 22:25:37
980,399,2,8522,3.99,2005-07-30 08:39:37
981,89,1,14917,6.99,2005-07-23 13:49:37
982,155,2,6182,4.99,2005-06-29 04:50:37
983,226,1,2922,7.99,2005-08-23 04:48:37
984,143,1,3893,2.99,2005-07-16 08:56:37
985,407,2,7651,3.99,2005-08-12 09:04:37
986,309,2,10760,0.99,2005-06-12 11:44:37
987,384,2,10942,9.99,2005-08-16 01:47:37
988,334,1,8924,8.99,2005-06-12 08:24:37
989,545,2,7289,0.99,2005-06-20 08:04:37
990,521,2,1427,6.99,2005-09-06 06:21:37
991,315,2,11422,5.99,2005-08-19 13:05:37
992,461,2,3839,7.99,2005-06-29 14:37:37
993,347,2,8606,5.99,2005-05-30 03:06:37
994,32,1,130,9.99,2005-06-13 03:16:37
995,452,2,5743,8.99,2005-09-01 21:31:37
996,502,2,3545,4.99,2005-08-26 18:38:37
997,76,1,5180,9.99,2005-08-19 21:47:37
998,592,2,2242,8.99,2005-06-07 17:58:37
999,177,2,10172,5.99,2005-07-15 06:30:37
1000,580,2,14755,4.99,2005-08-21 14:14:37
1001,46,1,1086,2.99,2005-07-05 23:25:37
1002,1,2,450,4.99,2005-06-18 23:16:37
1003,25,1,49,7.99,2005-06-15 01:02:37
1004,85,2,14051,3.99,2005-07-22 13:39:37
1005,200,1,7258,9.99,2005-07-09 01:24:37
1006,142,1,8981,7.99,2005-08-29 00:47:37
1007,12,2,1930,2.99,2005-07-05 17:25:37
1008,398,2,12075,5.99,2005-07-28 16:26:37
1009,437,1,14484,8.99,2005-07-06 06:10:37
1010,169,2,7205,8.99,2005-09-15 08:18:37
1011,88,1,15228,3.99,2005-05-26 16:37:37
1012,588,2,2329,1.99,2005-09-08 17:10:37
1013,292,2,6961,8.99,2005-07-07 11:00:37
1014,528,2,14555,4.99,2005-08-28 03:14:37
1015,19,2,5980,4.99,2005-07-11 14:01:37
1016,284,2,2721,5.99,2005-09-17 07:14:37
1017,262,2,11441,4.99,2005-07-29 11:17:37
1018,525,1,161,5.99,2005-09-08 18:45:37
1019,471,1,15067,2.99,2005-08-08 21:27:37
1020,51,2,11808,4.99,2005-06-07 14:30:37
1021,537,1,4917,4.99,2005-06-14 05:56:37
1022,539,1,15740,2.99,2005-08-10 09:39:37
1023,393,1,13242,5.99,2005-09-02 18:11:37
1024,457,1,4734,3.99,2005-07-16 06:51:37
1025,591,2,15725,4.99,2005-09-05 06:28:37
1026,450,2,2936,7.99,2005-07-29 07:23:37
1027,508,2,15758,9.99,2005-07-18 06:55:37
1028,246,2,15602,2.99,2005-09-11 18:38:37
1029,21,1,1175,7.99,2005-09-18 14:24:37
1030,131,1,13157,7.99,2005-06-13 16:24:37
1031,395,2,12747,2.99,2005-07-16 07:24:37
1032,164,1,5351,9.99,2005-05-26 10:04:37
1033,40,1,2353,9.99,2005-07-20 08:13:37
1034,415,1,15796,5.99,2005-08-22 11:07:37
1035,574,1,3348,2.99,2005-08-09 00:15:37
1036,161,1,15813,4.99,2005-07-27 17:15:37
1037,419,2,12028,9.99,2005-06-14 19:39:37
1038,595,2,13545,7.99,2005-07-03 16:28:37
1039,320,2,11622,6.99,2005-09-02 17:48:37
1040,91,1,11201,3.99,2005-07-13 07:17:37
1041,497,1,7491,9.99,2005-08-09 10:29:37
1042,222,1,9725,5.99,2005-08-09 23:27:37
1043,293,1,9358,2.99,2005-07-05 06:14:37
1044,221,1,12454,6.99,2005-09-15 22:02:37
1045,369,1,9390,7.99,2005-07-26 19:39:37
1046,307,1,12390,7.99,2005-06-23 10:39:37
1047,345,1,2160,1.99,2005-08-30 20:09:37
1048,456,1,1394,0.99,2005-05-30 12:57:37
1049,539,2,3728,6.99,2005-07-25 22:15:37
1050,110,1,12781,1.99,2005-06-10 07:28:37
1051,592,2,9396,1.99,2005-09-01 01:17:37
1052,86,2,8088,1.99,2005-06-06 09:21:37
1053,562,1,11243,4.99,2005-06-30 04:06:37
1054,412,2,329,7.99,2005-07-27 20:53:37
1055,59,1,1186,6.99,2005-07-31 04:16:37
1056,183,2,15454,2.99,2005-07-24 04:15:37
1057,30,2,8834,4.99,2005-08-01 08:44:37
1058,314,1,10392,8.99,2005-06-05 19:48:37
1059,163,2,6100,2.99,2005-06-14 20:32:37
1060,182,1,7382,5.99,2005-06-18 13:07:37
1061,598,2,3875,8.99,2005-05-29 08:08:37
1062,487,1,4929,9.99,2005-07-25 15:04:37
1063,146,1,13431,4.99,2005-07-02 22:31:37
1064,561,2,15205,3.99,2005-06-27 05:14:37
1065,179,1,13996,3.99,2005-09-02 02:01:37
1066,215,1,606,0.99,2005-07-26 02:57:37
1067,58,1,5076,6.99,2005-06-24 22:33:37
1068,3,2,1444,8.99,2005-08-07 01:33:37
1069,93,1,7642,7.99,2005-06-12 09:00:37
1070,228,1,9733,6.99,2005-07-28 13:23:37
1071,12,2,6217,8.99,2005-09-01 01:20:37
1072,306,2,10669,0.99,2005-06-24 03:47:37
